Price,Close,High,Low,Open,Volume,EMA12,EMA26,MACD_Line,Signal_Line,Histogram
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,
Datetime,,,,,,,,,,
2025-01-02 19:14:00+00:00,378.9700928,379.6499023,378.8601074,379.0296021,90947,379.0535572,378.6404582,0.413099049,0.543151291,-0.130052242
2025-01-02 19:15:00+00:00,378.9849854,379.2000122,378.8399963,379.0249939,63021,379.0430077,378.6659787,0.377029,0.509926833,-0.132897834
2025-01-02 19:16:00+00:00,378.4750061,379.4898987,378.2200012,378.9348145,138970,378.9556228,378.6518326,0.303790257,0.468699518,-0.164909261
2025-01-02 19:17:00+00:00,378.424408,378.9999084,378.1400146,378.4100037,92377,378.8738975,378.6349863,0.23891116,0.422741846,-0.183830687
2025-01-02 19:18:00+00:00,378.4100037,378.8500061,378.131897,378.5,67041,378.8025292,378.6183209,0.184208263,0.37503513,-0.190826867
2025-01-02 19:19:00+00:00,377.9400024,378.4079895,377.6199951,378.3099976,115375,378.6698328,378.5680751,0.101757654,0.320379634,-0.218621981
2025-01-02 19:20:00+00:00,377.5570068,378.0698853,377.2578125,378.019989,121180,378.4986288,378.4931812,0.005447611,0.25739323,-0.251945619
2025-01-02 19:21:00+00:00,377.4849854,377.8599854,377.2999878,377.4899902,86109,378.3426836,378.4185,-0.075816361,0.190751312,-0.266567672
2025-01-02 19:22:00+00:00,377.769989,377.8540955,377.2101135,377.4849854,88078,378.2545768,378.3704621,-0.115885375,0.129423974,-0.245309349
2025-01-02 19:23:00+00:00,377.3299866,378.1499023,377.3099976,377.6101074,96128,378.1123321,378.2933899,-0.181057756,0.067327628,-0.248385384
2025-01-02 19:24:00+00:00,377.980011,378.0549927,377.2000122,377.3800049,92955,378.091975,378.2701766,-0.178201603,0.018221782,-0.196423385
2025-01-02 19:25:00+00:00,377.752594,378.1380005,377.5400085,377.8399963,77940,378.0397626,378.2318372,-0.192074615,-0.023837497,-0.168237118
2025-01-02 19:26:00+00:00,378.1600037,378.2091064,377.4200134,377.8299866,80101,378.0582612,378.2265162,-0.168254983,-0.052720995,-0.115533988
2025-01-02 19:27:00+00:00,378.1600952,378.6998901,378.1200867,378.2096863,129292,378.073928,378.2215961,-0.147668139,-0.071710424,-0.075957716
2025-01-02 19:28:00+00:00,378,378.5,377.855896,378.2250061,85104,378.0625544,378.2051816,-0.142627146,-0.085893768,-0.056733378
2025-01-02 19:29:00+00:00,377.2272949,378,376.9500122,377.9100037,137825,377.934053,378.1327455,-0.19869256,-0.108453526,-0.090239034
2025-01-02 19:30:00+00:00,376.9129944,377.3399963,376.5,377.3399963,121622,377.776967,378.0423936,-0.26542656,-0.139848133,-0.125578427
2025-01-02 19:31:00+00:00,377.4549866,377.6300049,376.6500854,376.9200134,91028,377.7274316,377.998882,-0.271450384,-0.166168583,-0.105281801
2025-01-02 19:32:00+00:00,377.7189026,377.7998962,377.2062073,377.4549866,62713,377.7261194,377.9781427,-0.252023323,-0.183339531,-0.068683792
2025-01-02 19:33:00+00:00,377.5943909,377.728302,377.2601013,377.5943909,70527,377.7058535,377.9497167,-0.24386319,-0.195444263,-0.048418927
2025-01-02 19:34:00+00:00,377.5210876,377.8599854,377.3599854,377.6400146,57173,377.677428,377.9179664,-0.240538406,-0.204463092,-0.036075314
2025-01-02 19:35:00+00:00,376.9158936,377.5599976,376.9158936,377.4500122,65421,377.5602688,377.8437388,-0.283469931,-0.220264459,-0.063205471
2025-01-02 19:36:00+00:00,377.0920105,377.3500061,376.8500977,376.9584045,60137,377.4882291,377.7880552,-0.2998261,-0.236176787,-0.063649312
2025-01-02 19:37:00+00:00,377.6300964,377.9599915,376.9100037,377.2099915,67856,377.5100548,377.7763545,-0.266299706,-0.242201371,-0.024098335
2025-01-02 19:38:00+00:00,377.2843933,377.7398987,377.2117004,377.4700012,51558,377.4753377,377.739913,-0.264575291,-0.246676155,-0.017899136
2025-01-02 19:39:00+00:00,377.230011,377.5299988,377.1499939,377.3900146,51816,377.4375951,377.7021425,-0.264547342,-0.250250393,-0.014296949
2025-01-02 19:40:00+00:00,377.4500122,377.4500122,377.0600891,377.1900024,46214,377.4395054,377.6834661,-0.243960705,-0.248992455,0.00503175
2025-01-02 19:41:00+00:00,377.1099854,377.5212097,376.9100037,377.3901062,47982,377.38881,377.6409861,-0.252176044,-0.249629173,-0.002546871
2025-01-02 19:42:00+00:00,377.1600037,377.4324036,377.0100098,377.0700989,47437,377.3536091,377.6053578,-0.251748697,-0.250053078,-0.00169562
2025-01-02 19:43:00+00:00,376.6749878,377.6199036,376.5950012,377.1199951,88801,377.2492058,377.5364415,-0.287235675,-0.257489597,-0.029746078
2025-01-02 19:44:00+00:00,376.9599915,377,376.6229858,376.6400146,50336,377.2047113,377.4937415,-0.289030187,-0.263797715,-0.025232472
2025-01-02 19:45:00+00:00,377.25,377.2799988,376.9299927,377.0599976,56347,377.2116788,377.4756865,-0.264007767,-0.263839726,-0.000168042
2025-01-02 19:46:00+00:00,376.1549988,377.0911865,376.0400085,377.0911865,115817,377.0491126,377.3778578,-0.328745197,-0.27682082,-0.051924377
2025-01-02 19:47:00+00:00,377.3001099,377.4700012,376.0799866,376.1549988,144441,377.0877276,377.3720987,-0.284371129,-0.278330882,-0.006040247
2025-01-02 19:48:00+00:00,379.2399902,379.2399902,377.0299988,377.4194031,200034,377.4188449,377.510461,-0.091616132,-0.240987932,0.1493718
2025-01-02 19:49:00+00:00,378.9200134,379.6383972,378.5899963,379.1799927,152242,377.6497939,377.6148723,0.034921583,-0.185806029,0.220727612
2025-01-02 19:50:00+00:00,378.7399902,379,378.4700012,378.918396,72775,377.8175164,377.6982144,0.119302027,-0.124784418,0.244086445
2025-01-02 19:51:00+00:00,378.9523926,379.0100098,378.6513977,378.6600037,66935,377.9921128,377.7911165,0.200996271,-0.05962828,0.260624551
2025-01-02 19:52:00+00:00,379.4249878,379.6484985,378.8800049,378.980011,114014,378.2125551,377.912144,0.30041108,0.012379592,0.288031488
2025-01-02 19:53:00+00:00,378.2399902,379.2600098,377.9299927,379.2600098,114274,378.2167759,377.9364289,0.280346968,0.065973067,0.214373901
2025-01-02 19:54:00+00:00,378.5799866,378.9500122,378.1000061,378.1749878,73356,378.2726544,377.9840998,0.288554599,0.110489374,0.178065226
2025-01-02 19:55:00+00:00,378.3450012,378.6098938,378.0499878,378.5762939,58724,378.2837847,378.0108333,0.272951438,0.142981787,0.129969652
2025-01-02 19:56:00+00:00,377.5419006,378.4100037,377.3200989,378.3450012,126236,378.1696487,377.9760975,0.193551178,0.153095665,0.040455513
2025-01-02 19:57:00+00:00,376.7799072,377.579895,376.7799072,377.5299988,110049,377.9558423,377.8874908,0.068351486,0.136146829,-0.067795343
2025-01-02 19:58:00+00:00,376.8299866,377.1700134,376.6300049,376.8599854,92844,377.7826337,377.8091572,-0.026523441,0.103612775,-0.130136216
2025-01-02 19:59:00+00:00,376.0400085,376.9361877,375.9899902,376.0400085,158196,377.5145376,377.6781091,-0.163571578,0.050175904,-0.213747482
2025-01-02 20:00:00+00:00,376.7850037,377.1257935,375.9899902,376.0799866,106054,377.4023016,377.6119532,-0.209651601,-0.001789597,-0.207862004
2025-01-02 20:01:00+00:00,376.5999146,377,376.3200073,376.8900146,59379,377.2788574,377.5369874,-0.258129934,-0.053057664,-0.20507227
2025-01-02 20:02:00+00:00,376.5,376.8399963,376.1329956,376.4949951,61736,377.1590332,377.4601735,-0.301140274,-0.102674186,-0.198466088
2025-01-02 20:03:00+00:00,376.5700073,377.0716858,376.244812,376.4143066,75713,377.0684138,377.3942352,-0.325821406,-0.14730363,-0.178517776
2025-01-02 20:04:00+00:00,377.2099915,377.6599121,376.4000854,376.5100098,73811,377.090195,377.3805876,-0.290392546,-0.175921414,-0.114471133
2025-01-02 20:05:00+00:00,377.4450073,377.5700073,377.1300049,377.3049927,82670,377.1447815,377.3853594,-0.240577871,-0.188852705,-0.051725166
2025-01-02 20:06:00+00:00,377.0700073,377.6437073,377.019989,377.4500122,99412,377.1332778,377.362,-0.22872218,-0.1968266,-0.03189558
2025-01-02 20:07:00+00:00,377.2999878,377.6000061,377,377.0499878,60135,377.1589255,377.3574065,-0.198480993,-0.197157479,-0.001323515
2025-01-02 20:08:00+00:00,377.6700134,377.7600098,377.0303955,377.4020081,81881,377.2375544,377.3805625,-0.143008149,-0.186327613,0.043319463
2025-01-02 20:09:00+00:00,377.9119873,378.0499878,377.5,377.5823975,64533,377.3413133,377.4199273,-0.078614038,-0.164784898,0.08617086
2025-01-02 20:10:00+00:00,378.6400146,378.6998901,377.7669983,377.8850098,93478,377.5411135,377.5103042,0.030809331,-0.125666052,0.156475383
2025-01-02 20:11:00+00:00,378.7149963,378.7999878,378.1200867,378.7000122,90555,377.7217109,377.5995406,0.122170233,-0.076098795,0.198269028
2025-01-02 20:12:00+00:00,379.3999939,379.3999939,378.6423035,378.7149963,110442,377.9799083,377.7329075,0.247000713,-0.011478893,0.258479607
2025-01-02 20:13:00+00:00,379.7898865,379.8999939,379.3099976,379.7898865,137652,378.2583664,377.8852764,0.37309009,0.065434903,0.307655187
2025-01-02 20:14:00+00:00,379.7211914,380.0560913,379.4100037,379.7099915,136348,378.4834164,378.0212701,0.462146377,0.144777198,0.317369179
2025-01-02 20:15:00+00:00,379.269989,379.8081055,378.8400879,379.7937927,122578,378.6044276,378.1137678,0.490659842,0.213953727,0.276706115
2025-01-02 20:16:00+00:00,378.9299927,379.3599854,378.9200134,379.2148132,69169,378.6545145,378.1742289,0.480285671,0.267220116,0.213065555
2025-01-02 20:17:00+00:00,378.9617004,379.4999084,378.8399963,378.9100037,77003,378.7017739,378.2325601,0.469213813,0.307618855,0.161594958
2025-01-02 20:18:00+00:00,379.5400085,379.5799866,378.7999878,379.105011,98363,378.8307331,378.3294081,0.501324954,0.346360075,0.154964879
2025-01-02 20:19:00+00:00,379.4681091,379.5450134,379.0437012,379.5400085,61342,378.9287909,378.4137564,0.515034585,0.380094977,0.134939608
2025-01-02 20:20:00+00:00,379.5,379.6098938,378.8599854,379.4249878,79816,379.0166693,378.4942188,0.52245041,0.408566064,0.113884347
2025-01-02 20:21:00+00:00,379.4083862,379.980011,379.2600098,379.3399963,105105,379.0769334,378.5619349,0.514998458,0.429852542,0.085145915
2025-01-02 20:22:00+00:00,379.5950012,380.1400146,379.3566895,379.4100037,106817,379.1566361,378.6384584,0.518177771,0.447517588,0.070660183
2025-01-02 20:23:00+00:00,379.6300049,379.8399963,379.5270996,379.5899963,77143,379.2294621,378.7119063,0.517555841,0.461525239,0.056030602
2025-01-02 20:24:00+00:00,379.6350098,379.9335022,379.5400085,379.6499939,60974,379.2918541,378.7802843,0.511569752,0.471534141,0.04003561
2025-01-02 20:25:00+00:00,378.9601135,379.7099915,378.9247131,379.6199951,110128,379.240817,378.793605,0.447212064,0.466669726,-0.019457662
2025-01-02 20:26:00+00:00,379.1921082,379.5400085,378.9299927,378.968811,90345,379.2333234,378.8231237,0.410199635,0.455375708,-0.045176073
2025-01-02 20:27:00+00:00,379.2463989,379.75,379.0899963,379.1300049,79440,379.235335,378.8544775,0.380857541,0.440472074,-0.059614534
2025-01-02 20:28:00+00:00,379.5,379.7814026,379.1402893,379.1799927,96767,379.2760527,378.9022939,0.373758749,0.427129409,-0.05337066
2025-01-02 20:29:00+00:00,379.5549927,379.8999023,379.3927917,379.6099854,71208,379.3189665,378.950642,0.368324538,0.415368435,-0.047043897
2025-01-02 20:30:00+00:00,379.6499939,380.1998901,379.440094,379.6149902,176360,379.3698938,379.0024458,0.367447981,0.405784344,-0.038336364
2025-01-02 20:31:00+00:00,380.8500977,381.1600037,379.4700012,379.625,224875,379.5976175,379.1393089,0.45830855,0.416289185,0.042019365
2025-01-02 20:32:00+00:00,380.8900146,381.2432861,380.1000061,380.9100037,186887,379.7964478,379.2689908,0.527456978,0.438522744,0.088934234
2025-01-02 20:33:00+00:00,380.5650024,381,380.3099976,380.8882141,115787,379.914687,379.3649917,0.549695291,0.460757253,0.088938038
2025-01-02 20:34:00+00:00,380.1112061,380.6199951,379.9601135,380.5,132995,379.9449207,379.4202668,0.524653856,0.473536574,0.051117282
2025-01-02 20:35:00+00:00,379.0932007,380.269989,379.030304,380.1900024,172963,379.8138868,379.3960397,0.417847131,0.462398685,-0.044551554
2025-01-02 20:36:00+00:00,378.3595886,379.2099915,378.230011,379.1600037,214011,379.5901487,379.3192656,0.270883098,0.424095568,-0.15321247
2025-01-02 20:37:00+00:00,377.5150146,378.4598999,377.1700134,378.3349915,238999,379.2708973,379.1856173,0.085279927,0.35633244,-0.271052512
2025-01-02 20:38:00+00:00,377.2799072,377.7598877,377,377.5,127852,378.9645911,379.0444536,-0.079862521,0.269093448,-0.348955969
2025-01-02 20:39:00+00:00,377.3599854,377.4916992,376.9299927,377.2000122,139626,378.7177287,378.9196782,-0.201949517,0.174884855,-0.376834372
2025-01-02 20:40:00+00:00,377.5700073,377.9750061,377.2600098,377.4159851,139202,378.5411562,378.8197026,-0.278546414,0.084198601,-0.362745015
2025-01-02 20:41:00+00:00,377.5650024,377.9700012,377.480011,377.6799011,94130,378.3909787,378.7267618,-0.335783159,0.000202249,-0.335985408
2025-01-02 20:42:00+00:00,377.2279968,377.9700012,377.1640015,377.575592,145507,378.2120584,378.6157422,-0.403683813,-0.080574964,-0.32310885
2025-01-02 20:43:00+00:00,376.9200134,377.5100098,376.8800049,377.3464966,120155,378.0132822,378.4901327,-0.476850422,-0.159830055,-0.317020367
2025-01-02 20:44:00+00:00,377.3399963,377.7698975,376.9750061,377.3399963,130056,377.9096998,378.4049374,-0.495237586,-0.226911561,-0.268326024
2025-01-02 20:45:00+00:00,378.3609924,378.4299927,377.3099976,377.3500061,138354,377.9791294,378.4016822,-0.422552768,-0.266039803,-0.156512965
2025-01-02 20:46:00+00:00,378.6900024,379.0700073,378.0799866,378.2453003,223202,378.0884945,378.4230393,-0.334544744,-0.279740791,-0.054803953
2025-01-02 20:47:00+00:00,379.5744934,379.6899109,378.5,378.60849,147761,378.3171097,378.5083322,-0.191222429,-0.262037119,0.070814689
2025-01-02 20:48:00+00:00,379.7683105,380.1603088,379.5100098,379.5100098,202830,378.5403714,378.6016639,-0.061292497,-0.221888194,0.160595697
2025-01-02 20:49:00+00:00,380.0100098,380.480011,379.7749939,379.8500061,156560,378.7664696,378.7059858,0.060483798,-0.165413796,0.225897594
2025-01-02 20:50:00+00:00,380.2999878,380.6599121,380.0700073,380.1000061,158831,379.0023955,378.82406,0.178335452,-0.096663946,0.274999398
2025-01-02 20:51:00+00:00,379.6250916,380.4899902,379.6000061,380.3250122,154423,379.0981949,378.8833957,0.214799179,-0.034371321,0.249170501
2025-01-02 20:52:00+00:00,380.1900024,380.2399902,379.4200134,379.6199951,159125,379.2661653,378.9801814,0.285983889,0.029699721,0.256284169
2025-01-02 20:53:00+00:00,380.8099976,381.230011,380.2000122,380.2200012,220307,379.5036779,379.1157233,0.38795461,0.101350699,0.286603912
2025-01-02 20:54:00+00:00,378.0899963,380.9400024,378.0100098,380.8699951,278491,379.2861885,379.0397435,0.246444911,0.130369541,0.11607537
2025-01-02 20:55:00+00:00,379.4100037,379.8519897,378.0899963,378.1400146,240550,379.3052369,379.0671702,0.238066729,0.151908979,0.08615775
2025-01-02 20:56:00+00:00,378.9899902,379.4599915,378.6625977,379.3900146,203324,379.2567375,379.0614532,0.195284271,0.160584037,0.034700234
2025-01-02 20:57:00+00:00,379.5299988,379.7399902,378.6099854,379.0400085,214616,379.2987777,379.0961603,0.202617394,0.168990709,0.033626685
2025-01-02 20:58:00+00:00,379.4100037,379.6799927,379.0159912,379.6099854,219983,379.3158893,379.1194079,0.196481428,0.174488852,0.021992575
2025-01-02 20:59:00+00:00,379.0299988,379.5,378.3999939,379.3900146,28987676,379.2719062,379.112785,0.159121162,0.171415314,-0.012294152
2025-01-03 14:30:00+00:00,379.5799866,382.5499878,379.4500122,381.6549988,4615789,379.3193032,379.1473925,0.171910623,0.171514376,0.000396247
2025-01-03 14:31:00+00:00,383.9410095,384.25,379.5100098,379.79599,693019,380.0303349,379.5024753,0.527859631,0.242783427,0.285076204
2025-01-03 14:32:00+00:00,383.8817139,384.25,382.4302979,384.1359863,561389,380.6228548,379.8268633,0.795991426,0.353425027,0.442566399
2025-01-03 14:33:00+00:00,383.9049988,384.5599976,382.7500916,383.8760071,438898,381.1278,380.1289474,0.998852553,0.482510532,0.516342021
2025-01-03 14:34:00+00:00,383.4599915,384.4899902,382.8999939,383.9599915,355717,381.4865987,380.3756914,1.110907239,0.608189874,0.502717366
2025-01-03 14:35:00+00:00,382.5899963,384,381.9493103,383.5780029,481293,381.6563522,380.539714,1.11663814,0.709879527,0.406758613
2025-01-03 14:36:00+00:00,384.0100098,384.4599915,381.1199951,382.6549988,515231,382.0184533,380.796773,1.221680366,0.812239695,0.409440671
2025-01-03 14:37:00+00:00,385.8388977,386.519989,383.9043884,384.1599121,848649,382.606214,381.1702637,1.435950318,0.936981819,0.498968498
2025-01-03 14:38:00+00:00,386.8800049,387,385.6000061,385.8999939,463276,383.2637203,381.5932075,1.670512814,1.083688018,0.586824796
2025-01-03 14:39:00+00:00,388.2799988,388.4200134,386.4200134,386.8800049,599297,384.0354554,382.0885254,1.946930092,1.256336433,0.690593659
2025-01-03 14:40:00+00:00,387.5400085,388.4200134,386.9310913,388.190094,518656,384.5746175,382.4923389,2.082278537,1.421524854,0.660753684
2025-01-03 14:41:00+00:00,387.0400085,387.8699951,386.7999878,387.5299988,322184,384.9539084,382.8292033,2.124705057,1.562160895,0.562544163
2025-01-03 14:42:00+00:00,386.6416016,387.3599854,386.4599915,387.0526123,261444,385.2135535,383.1116032,2.101950291,1.670118774,0.431831517
2025-01-03 14:43:00+00:00,386.0400085,386.8500061,385.8035889,386.7399902,319730,385.3407004,383.3285221,2.012178307,1.738530681,0.273647627
2025-01-03 14:44:00+00:00,387,387.2000122,385.9200134,386.019989,283761,385.5959773,383.6004834,1.99549384,1.789923313,0.205570528
2025-01-03 14:45:00+00:00,387.0499878,387.7846069,386.5000916,387.0499878,326859,385.8196712,383.8560023,1.963668924,1.824672435,0.138996489
2025-01-03 14:46:00+00:00,387.7600098,388.2999878,386.9400024,387.0278015,450084,386.1181848,384.145188,1.972996808,1.85433731,0.118659499
2025-01-03 14:47:00+00:00,385.2200012,387.6700134,385.1400146,387.5801086,396076,385.9800027,384.2248038,1.755198922,1.834509632,-0.07931071
2025-01-03 14:48:00+00:00,385.0950012,386.2600098,384.5,385.0950012,403925,385.8438487,384.2892629,1.554585775,1.778524861,-0.223939085
2025-01-03 14:49:00+00:00,385.5299988,386.0100098,385.0296936,385.1600037,234811,385.7955641,384.3811692,1.414394816,1.705698852,-0.291304036
2025-01-03 14:50:00+00:00,386.666687,387.0799866,385.6000061,386.666687,325104,385.929583,384.5504669,1.379116119,1.640382305,-0.261266186
2025-01-03 14:51:00+00:00,384.5799866,387.0299988,384.2000122,386.5499878,341498,385.7219528,384.5526535,1.169299257,1.546165695,-0.376866438
2025-01-03 14:52:00+00:00,385.1700134,385.6099854,384.3337097,384.6825867,282731,385.637039,384.5983839,1.038655149,1.444663586,-0.406008437
2025-01-03 14:53:00+00:00,386.3399963,386.4317017,385.0599976,385.0599976,217406,385.7451863,384.7273922,1.017794098,1.359289688,-0.341495591
2025-01-03 14:54:00+00:00,385.644989,386.4399109,385.4501038,386.4399109,151710,385.7297713,384.7953623,0.934408996,1.27431355,-0.339904554
2025-01-03 14:55:00+00:00,386.9299927,387.3699951,385.1101074,385.7536011,313088,385.9144208,384.9534831,0.960937668,1.211638374,-0.250700706
2025-01-03 14:56:00+00:00,388.6199951,388.8599854,386.3500061,386.9836121,503681,386.330663,385.2250766,1.105586393,1.190427977,-0.084841585
2025-01-03 14:57:00+00:00,389.3760986,389.6499939,388.3800049,388.6900024,473022,386.7991915,385.5325597,1.266631841,1.20566875,0.060963091
2025-01-03 14:58:00+00:00,389.2999878,389.5681152,388.2000122,389.3699951,329672,387.1839294,385.8116284,1.372300978,1.238995196,0.133305782
2025-01-03 14:59:00+00:00,389.6549072,389.8999939,388.8399963,389.2921143,304308,387.5640799,386.0963158,1.467764092,1.284748975,0.183015117
2025-01-03 15:00:00+00:00,388.769989,389.9500122,388.2099915,389.5100098,405353,387.7496043,386.2943656,1.455238708,1.318846921,0.136391786
2025-01-03 15:01:00+00:00,386.7340088,389,386.5700073,389,426384,387.5933589,386.3269318,1.266427078,1.308362953,-0.041935874
2025-01-03 15:02:00+00:00,387,387.8599854,386.6000061,386.7200012,314158,387.5020729,386.3767887,1.125284194,1.271747201,-0.146463007
2025-01-03 15:03:00+00:00,386.9634094,387.8500061,386.8099976,386.9150085,179417,387.4192016,386.4202421,0.998959504,1.217189662,-0.218230158
2025-01-03 15:04:00+00:00,388.2000122,388.4700012,386.7999878,387.0133057,298862,387.5393263,386.5520769,0.987249391,1.171201607,-0.183952217
2025-01-03 15:05:00+00:00,388.6000061,389,387.7001038,388.1700134,256208,387.7025078,386.7037754,0.99873244,1.136707774,-0.137975334
2025-01-03 15:06:00+00:00,388.1700134,389,388,388.6300049,224704,387.7744317,386.8123856,0.962046155,1.10177545,-0.139729295
2025-01-03 15:07:00+00:00,387.6000977,388.5999146,387.420105,388.1116028,199079,387.7476111,386.8707346,0.876876484,1.056795657,-0.179919173
2025-01-03 15:08:00+00:00,387.6799927,388.0700073,387.3500061,387.6506042,152975,387.7372083,386.9306797,0.806528606,1.006742247,-0.200213641
2025-01-03 15:09:00+00:00,387.0122986,387.9200134,386.9500122,387.6749878,228533,387.6256837,386.9367255,0.688958192,0.943185436,-0.254227244
2025-01-03 15:10:00+00:00,387.3150024,387.5,386.8399963,387.0118103,137878,387.5778866,386.964746,0.613140561,0.877176461,-0.2640359
2025-01-03 15:11:00+00:00,386.3850098,387.5,386.25,387.2399902,349674,387.3943671,386.9218026,0.472564476,0.796254064,-0.323689588
2025-01-03 15:12:00+00:00,386.6199036,386.6700134,385.6099854,386.3850098,369266,387.2752188,386.8994397,0.375779135,0.712159078,-0.336379944
2025-01-03 15:13:00+00:00,385.9100037,386.6700134,385.5700073,386.5880127,187645,387.0651857,386.8261482,0.239037588,0.61753478,-0.378497192
2025-01-03 15:14:00+00:00,384.9227905,386.0441895,384.8399963,384.9227905,404601,386.7355865,386.6851587,0.050427778,0.50411338,-0.453685601
2025-01-03 15:15:00+00:00,385.2033081,385.9100037,384.7500916,384.9721985,292880,386.4998513,386.575392,-0.075540645,0.388182575,-0.46372322
2025-01-03 15:16:00+00:00,384.5,385.6900024,384.2900085,385.1799927,274378,386.1921819,386.4216593,-0.229477343,0.264650591,-0.494127934
2025-01-03 15:17:00+00:00,383.8599854,384.9599915,383.6000061,384.4309082,365845,385.8333824,386.2319056,-0.398523191,0.132015835,-0.530539026
2025-01-03 15:18:00+00:00,383.6000061,384.5299988,383.5599976,383.8599854,296590,385.4897861,386.0369501,-0.54716403,-0.003820138,-0.543343892
2025-01-03 15:19:00+00:00,383.8049927,384.1019897,383.5400085,383.5799866,185423,385.2305871,385.8716199,-0.641032834,-0.131262677,-0.509770157
2025-01-03 15:20:00+00:00,382.4599915,384.309906,382.2000122,383.8049927,376834,384.8043416,385.6189067,-0.814565097,-0.267923161,-0.546641936
2025-01-03 15:21:00+00:00,382.0299988,382.5675964,381.7999878,382.4440002,409068,384.3775196,385.3530617,-0.975542039,-0.409446937,-0.566095102
2025-01-03 15:22:00+00:00,382.8399963,382.9700012,382,382.0700073,237396,384.1409776,385.1669087,-1.025931097,-0.532743769,-0.493187328
2025-01-03 15:23:00+00:00,383.0100098,383.3999023,382.6500854,382.75,217982,383.9669825,385.0071384,-1.040155857,-0.634226187,-0.40592967
2025-01-03 15:24:00+00:00,383.6700134,383.7900085,382.5,383.0000916,226642,383.921295,384.9080921,-0.986797118,-0.704740373,-0.282056746
2025-01-03 15:25:00+00:00,384.1099854,384.3699951,383.7142029,383.7399902,252035,383.9503243,384.8489731,-0.898648813,-0.743522061,-0.155126752
2025-01-03 15:26:00+00:00,383.7524109,384.480011,383.6000061,384.1499939,180567,383.9198761,384.7677463,-0.847870196,-0.764391688,-0.083478508
2025-01-03 15:27:00+00:00,383.7600098,384.4599915,383.4104004,383.8699951,177997,383.8952812,384.6930991,-0.797817863,-0.771076923,-0.02674094
2025-01-03 15:28:00+00:00,385.0599976,385.1000061,383.8063965,383.8699951,265765,384.0744684,384.7202768,-0.645808401,-0.746023219,0.100214818
2025-01-03 15:29:00+00:00,384.7817078,385.3500061,384.6000977,384.9923096,150674,384.1832744,384.7248272,-0.541552784,-0.705129132,0.163576347
2025-01-03 15:30:00+00:00,384.5,384.8500061,383.4700012,384.8399963,205123,384.2320014,384.7081733,-0.476171906,-0.659337687,0.183165781
2025-01-03 15:31:00+00:00,383.9450073,384.5899963,383.7510986,384.5899963,111202,384.1878485,384.6516425,-0.46379403,-0.620228955,0.156434925
2025-01-03 15:32:00+00:00,384.5559998,384.9198914,383.8500977,383.8500977,114824,384.2444872,384.6445579,-0.400070726,-0.576197309,0.176126584
2025-01-03 15:33:00+00:00,385.1799011,385.3999939,384.4899902,384.5,188246,384.388397,384.6842129,-0.295815939,-0.520121035,0.224305096
2025-01-03 15:34:00+00:00,386.2900085,386.3500061,385.019989,385.0499878,282437,384.6809526,384.8031608,-0.122208139,-0.440538456,0.318330317
2025-01-03 15:35:00+00:00,386.2720032,386.6400146,385.4299927,386.2107849,272971,384.9257296,384.9119639,0.013765727,-0.34967762,0.363443347
2025-01-03 15:36:00+00:00,386.4599915,386.6099854,385.9244995,386.2677917,190470,385.1617699,385.0266326,0.135137301,-0.252714636,0.387851936
2025-01-03 15:37:00+00:00,385.6499939,386.4599915,385.3001099,386.3427124,159727,385.2368813,385.0728075,0.164073773,-0.169356954,0.333430727
2025-01-03 15:38:00+00:00,385.25,385.7600098,384.2701111,385.6600037,212443,385.2388996,385.0859329,0.152966667,-0.10489223,0.257858897
2025-01-03 15:39:00+00:00,385.2999878,385.5568848,384.75,385.3080139,147304,385.2482977,385.1017888,0.146508939,-0.054611996,0.201120935
2025-01-03 15:40:00+00:00,385.392395,385.4100037,384.3999939,385.3399963,172529,385.2704666,385.1233152,0.147151364,-0.014259324,0.161410688
2025-01-03 15:41:00+00:00,386.3999939,386.6799011,385.2600098,385.3850098,254783,385.44424,385.217884,0.226356008,0.033863742,0.192492266
2025-01-03 15:42:00+00:00,386.7600098,386.7698975,386.1199951,386.3349915,132336,385.6466661,385.3321155,0.314550587,0.090001111,0.224549476
2025-01-03 15:43:00+00:00,386.7883911,386.9399109,386.3299866,386.769989,164840,385.8223161,385.4399878,0.382328322,0.148466553,0.233861768
2025-01-03 15:44:00+00:00,386.8432922,387.4400024,386.6400146,386.8500061,235373,385.9793894,385.5439363,0.435453094,0.205863862,0.229589233
2025-01-03 15:45:00+00:00,387.4899902,387.5499878,386.7293091,386.8399963,160248,386.2117895,385.6880884,0.523701083,0.269431306,0.254269777
2025-01-03 15:46:00+00:00,387.4762878,387.730011,387.0499878,387.4700012,145033,386.4063277,385.8205476,0.585780073,0.332701059,0.253079014
2025-01-03 15:47:00+00:00,387.375,387.5100098,387,387.4849854,136951,386.5553542,385.9356923,0.61966196,0.390093239,0.229568721
2025-01-03 15:48:00+00:00,388.5495911,388.5799866,387.146698,387.3447876,293587,386.8621599,386.1293144,0.732845496,0.458643691,0.274201805
2025-01-03 15:49:00+00:00,388.2000122,388.7698975,387.8699951,388.5,177142,387.0679833,386.2826994,0.785283907,0.523971734,0.261312173
2025-01-03 15:50:00+00:00,387.4400024,388.269989,386.8699951,388.1799927,213243,387.125217,386.3684256,0.756791468,0.570535681,0.186255787
